441285303425572864	ca+es
439890502595645441	es+gl
442340350477484034	gl+pt
442042811312242688	ca+es
441625052279091200	es+pt
445548421668433920	gl+es
447091593154396160	es
442390425991909376	pt
444907576145506304	pt+gl
450532678086189057	ca
450014810391195648	es+gl
445424364457299969	en
440625321402839040	pt+ca
439703611434860544	es+gl
442198411505577984	es+gl
444582230451834880	gl+es
439426853338894336	pt
449905926645239808	gl+es
445611675702812672	ca+es
440150134308212738	es+gl
448424452876144640	gl+es
443510326383104000	es+gl
447074744974974976	en
449305886935506944	es+gl
442734500888731648	es+gl
446753161383280640	es+gl
444091351190478848	es+gl
443643841363836928	en
445677404003246080	pt+gl
449190314126094336	en
447338248101457920	gl+es
443887936938205184	pt
443099809822822400	pt
445079285448318976	es+pt
450571895789080576	ca
442305819263401984	es+ca
445990798442893312	es
440652715614412801	pt
441639367648772096	es+gl
448783725917376512	es
450485359806529536	gl+es
449900608007729152	es+gl
440932005241700352	eu+ca
445860464829145088	es+gl
440574915276578817	other
449850679189073921	es
446740810210758658	en+pt
445174989881630720	es+gl
448812357704486912	es+gl
449681431158349824	es+gl
449807247401828352	es+gl
446396854566395904	es+gl
443289693275574272	gl+es
450735141535899648	es+gl
443827411948666880	en
446761946009067520	es+pt
442777068607385600	es
439525769333981184	es+pt
440453830191640576	es+pt
443093186156961792	eu+es
440627941127778304	pt+gl
447839994124976128	es
440839095825481728	ca
442325650721230848	pt
443808368139198464	gl+pt
449265250375073792	es
444244372968996866	pt+es
441700430943617025	gl+ca
442365156459560960	pt+gl
447366120664993792	en
442805473981779968	pt
441119822999728128	es
442641003456245760	und
450670482489368576	gl+es
445560928726425600	es+gl
446067945534664704	es
443864445685870593	pt+es
442788574124318720	es+gl
444826980215975936	pt+es
443775651460685824	es
446000302505091072	es
446377473291587584	es+gl
441323929777340416	pt+es
443513956540612608	es+gl
447518747046477824	pt+es
447916321855266816	gl+es
439678969315885056	gl+es
448357712028762112	es+gl
447820861941510144	es+gl
449435504539607040	es+gl
442643847446024192	gl+es
449919011728687104	ca
441191193511493632	ca
445234536612651008	en+pt
441693674070872064	es
444777043717550080	ca
442049030429089792	es+gl
444577439646486528	es+gl
444602236615028736	pt+gl
443027867962982400	es+gl
448156515103682560	es+pt
439825657686929409	es
444939871216746496	pt+es
445039897737707520	gl+pt
449310837875150848	es+pt
440112784257601537	en+ca
447451785230553088	es+gl
447851756027117569	es+ca
449911369425768449	en
448529918205644801	gl+pt
449216616954593280	es
448950534725443584	gl+es
443037523980599296	es+pt
442288344417189888	und
449621445514371072	es+ca
449593282851790848	es+gl
442778773289979904	gl+es
449660444241047552	gl+pt
