441285303425572864	es
439890502595645441	es
442340350477484034	gl+pt
442042811312242688	es+eu
441625052279091200	es
445548421668433920	es+gl
447091593154396160	es
442390425991909376	pt
444907576145506304	pt
450532678086189057	ca
450014810391195648	es
445424364457299969	en
440625321402839040	pt
439703611434860544	es
442198411505577984	es
444582230451834880	es
439426853338894336	pt
449905926645239808	gl
445611675702812672	ca
440150134308212738	es
448424452876144640	eu+es
443510326383104000	es
447074744974974976	en
449305886935506944	es
442734500888731648	es
446753161383280640	es
444091351190478848	es
443643841363836928	en
445677404003246080	es+pt
449190314126094336	en
447338248101457920	gl+es
443887936938205184	pt
443099809822822400	pt
445079285448318976	es
450571895789080576	ca
442305819263401984	ca+en
445990798442893312	es
440652715614412801	pt
441639367648772096	es
448783725917376512	es
450485359806529536	es
449900608007729152	es
440932005241700352	eu
445860464829145088	es
440574915276578817	pt+gl
449850679189073921	es
446740810210758658	en
445174989881630720	es
448812357704486912	es
449681431158349824	es+gl
449807247401828352	es
446396854566395904	es
443289693275574272	es
450735141535899648	es
443827411948666880	en
446761946009067520	es
442777068607385600	es
439525769333981184	pt+es
440453830191640576	es+pt
443093186156961792	und
440627941127778304	en
447839994124976128	es
440839095825481728	ca
442325650721230848	pt
443808368139198464	es+gl
449265250375073792	es
444244372968996866	pt
441700430943617025	gl+pt
442365156459560960	pt+eu
447366120664993792	en+pt
442805473981779968	pt
441119822999728128	es
442641003456245760	ca+eu
450670482489368576	es+ca
445560928726425600	es
446067945534664704	es
443864445685870593	pt
442788574124318720	es
444826980215975936	pt+gl
443775651460685824	es
446000302505091072	es
446377473291587584	es
441323929777340416	pt
443513956540612608	es
447518747046477824	pt
447916321855266816	es
439678969315885056	gl
448357712028762112	es
447820861941510144	es
449435504539607040	es+gl
442643847446024192	es
449919011728687104	ca
441191193511493632	ca
445234536612651008	en
441693674070872064	es
444777043717550080	ca
442049030429089792	es
444577439646486528	es
444602236615028736	pt
443027867962982400	es
448156515103682560	es+gl
