448965292996427776	en+es
443093186156961792	en+es
449875464983953408	es
440932005241700352	und
447692183295262720	gl
448149103252606976	en
445018903551696896	es
441203358045835264	es
443408478431084544	ca+es
450377543536091136	es
446366490217156609	es
446396854566395904	es
440189118816223233	es
444823500587819008	es
440997079683698688	und
439903323865767937	pt
449818405760434176	es
445677404003246080	es
447847210559238144	eu+pt+gl
443030768223535104	es
446762222761836544	en
445169089557037057	es
447402025727565824	en
442049030429089792	es
448723381664624640	gl
450532678086189057	gl
440839095825481728	es
442631436924092416	gl
442390425991909376	gl+es
449269915217039360	es
448529918205644801	en
448950534725443584	gl+pt
440193306119921664	ca
449656776024399873	es
447440740231438336	gl+es
446252313557336064	en+ca
444845983902732288	ca+en
444968772118806528	pt
443688501830504448	es
442783096606572544	es
439524047828037633	es
447389959985823744	und
449919011728687104	en+pt
443838012565504001	pt+es
439980850554605568	other
442316221053427712	pt
440873362488033280	es
440605438510649344	es
449305886935506944	es
442679165993902081	other
448721999112994816	es
448101087141449728	es
440556913114497024	es
443271995032363008	es
447916321855266816	es
448540984813834240	es
439888209389314048	pt+es
449566652318109696	eu+es
443129900523061248	es
445169326711390208	en+eu
442072030792654848	es
439703611434860544	es
450352935470649344	es
443127729261932544	es
447690784176091136	es
447436368105713664	gl
442482836650872832	gl
441302911285751808	en
441303716575313920	eu+gl
442632468827766784	pt+ca
440231963333775360	en
449185260082036736	es
450233750891528192	pt
441255537154727936	es
445516147413495808	pt+es
449849354871119872	es
439422425428942848	gl
440445999241515008	gl+ca
439534259318312960	es
441717040228093952	pt
445211214856339456	es
444575873405313025	es
440112784257601537	en+es
448004701788061696	es
440871027569332225	es
439678969315885056	es
440773680051007488	en+ca
450701793056804864	other
443099809822822400	eu+pt
447328828734853121	es
446398069731766273	gl
443512616242413568	pt
445291549279412225	pt
450682221033443328	es
446017060267884545	pt
449223608314134528	pt+es
446058821312851969	pt
448851385489317889	es
447839994124976128	gl
447851756027117569	es
442382161598222336	en+ca
450005221423734784	pt
442756790896558080	en
440231379964403712	gl
440625321402839040	ca+es
442800129020809217	es
443887936938205184	pt+ca
443168146984550400	en
444361369652326401	es
447311419634376704	es
445611675702812672	pt+es
441342405850443777	ca+es
445188550699802624	es
442314743559495681	ca
443748979617312768	gl
445079285448318976	en+ca
445424364457299969	ca
443503168304197632	pt+en
449073428457586688	gl+ca
446167901587111936	es
442641003456245760	eu+es
444193480605458432	pt+es+ca
442033471914254336	es
443786702029856770	es
442214283532042240	es
441191193511493632	eu
448127344348512256	ca
449582589251452929	pt
445531657467334657	pt+eu
447366120664993792	es
448926299609120768	en+eu
442610203062992896	es
440427043361398784	es
446050340069462016	es
442777761393152001	en
448956065179512832	es
444623771836882944	gl
449977533082398720	eu+es+ca
442982965094916097	ca
441906076989288449	es
441669638553079808	en+es
440700621306740736	ca+en
449681431158349824	es
447817718641987584	es
447756977188651008	ca
450014810391195648	es
445924301305544704	en+gl
442982432812576768	es
444761361000955904	en
447854611656081409	es
441460611462221824	es
439514713404481536	pt
440604581568184320	en
445225164541026304	es
448266498440953856	es
444210771422375936	es
441717848709558273	en
442737434049396736	ca+eu
448960809688137728	ca
446038028310810624	es
450750981857640448	es
447754627778617344	es
449313507218313216	en
443196487175270400	eu
444248864158404608	gl
446434219695550464	es
441323929777340416	gl
446034759161225216	gl
443846199117090817	en
440910432837337088	gl+es
442649522326765570	es+gl
441342939751780353	es
449585926944333825	gl
439537235042766848	gl
449621445514371072	pt
442964033046839296	ca+es
440781490495164416	ca
450355748619689984	es
440453334487818241	pt
445657363308376064	gl
445089381851086848	en+pt
442805473981779968	gl
450592437577449472	pt
450402336629063680	gl+es+eu
448504965066416129	es
442761470552866816	es
443143186324930562	gl
442394653590306816	en+es+ca
439894899979485185	es
447338923921268736	en
448783725917376512	gl
448716557037096960	es
442325650721230848	gl
443490437769482240	gl
441625052279091200	es
449660444241047552	pt+es
443516956428500993	es
447730886340268032	es
449310837875150848	es
447073189894828034	pt
440510698008088576	es
442365156459560960	es
441567759315763200	other
440574915276578817	ca+es
448569062545973248	es
442074485630709763	es
446377473291587584	es
450735141535899648	pt+gl
449980963389702144	en+es
440227196465319936	en
450367965595463680	pt+es
441119822999728128	es
439859791956307968	es
442094531560083456	es
440204520904491008	es
440944057754202112	pt
449867562227359744	es
