443510326383104000	es
447074744974974976	en
449305886935506944	es
442734500888731648	es
446753161383280640	es
444091351190478848	es
443643841363836928	en
445677404003246080	es+pt
449190314126094336	en
447338248101457920	gl
443887936938205184	pt
443099809822822400	pt
445079285448318976	es
450571895789080576	ca
442305819263401984	ca
445990798442893312	es
443989876762238977	en
444850570424516609	en
450274040868249601	eu
444759052464422912	eu+es
444361369652326401	es+eu
444755365537009664	en
446167901587111936	ca+es
447692183295262720	eu+es
441255537154727936	en
440445999241515008	es+en
445486925798178816	ca+es
444531868877459456	en+es
442679165993902081	en+gl
441469852226957312	eu
444183285892395008	eu
440965356467658752	eu
448241478931062784	ca+es
448872119808851968	gl+es
440173451870228481	en
